0.2851,0
0.2878,0
0.2908,0
0.2932,0
0.295,0
0.297,0
0.299,0
0.3005,0
0.302,0
0.3012,0
0.3001,0
0.2993,0
0.2997,0
0.2999,0
0.2998,0
0.2998,0
0.2997,0
0.2372,0
0.125,0
0.0869,0
0.0917,0
0.1133,0
0.1943,0
0.2527,0
0.2855,0
0.3043,0
0.3092,0
0.3138,0
0.3149,0
0.3144,0
0.3198,0
0.319,0
0.3197,0
0.3189,0
0.3197,0
0.3189,0
0.3161,0
0.3123,0
0.3107,0
0.3078,0
0.3017,0
0.2999,0
0.2995,0
0.2986,0
0.2969,0
0.2951,0
0.2917,0
0.288,0
0.2866,0
0.2862,0
0.2862,0
0.2852,0
0.2851,0
0.2843,0
0.2832,0
0.2828,0
